text,label
近日突发的河南水情牵动着全国人民的心八方携手众志成城西南政法姜太宇原创音乐团队成员中的孔曦来自河南郑州身处异地他更是格外牵挂家乡他们主动联系河南广播电视台带着对家乡的浓浓情感连夜为历经沧桑却依然永葆芳华的河南母亲创作了这首说唱歌曲无数平凡星光点亮苍穹狂风暴雨遮不住众志成城种下的彩虹河南一定中L河南新闻广播的微博,5
河南暴雨互助已核实稀缺资源抽水泵发电机电缆请联系183500台左右的排水泵500台左右发电机电缆3千米以及消防水泵管3千米运输车10辆叉车5辆需要请联系1,1
一大队辖区积水点一队东三街农业路南边有塌方已断行花园路丰产路东边50米一施工现场有塌方四个方向都已断行二大队辖区积水点陇海铁路桥下穿隧道西三环段秦岭路段桐柏路段嵩山路段均已断行水深约三米华山路全段积水严重车辆无法通行建设路西三环桥下积水严重断行嵩山路积水严重淮河路辖区全段积水严重三大队辖区积水点嵩山南路南三环南边积水严重水深约一米道路断行大学南路南水北调桥两边积水严重水深约一米道路断行京广路航海路积水严重京广路长江路积水严重京广路赣江路积水严重京广路南三环积水严重京广路陇海路积水严重长江路连云路积水严重南三环连云路积水严重南三环紫荆山南路积水严重水深约一米南四环紫荆山南路积水严重水深约一米陇海路一马路地下道南侧辅道积水严重水深约一米京广路淮河路西200米有积水水深约半米京广路全线断行大学路全线断行四大队辖区积水点所有涵洞下穿隧道断行中州郑汴向西至未来路路面水均深110cm二七路一线水深90110cm城北路顺河路100cm紫荆山路商城路向东至塔湾路100cm陇海高架紫荆山至中州大道一层积水严重五大队辖区内积水点五队农业路东三街一层塌方园田路体育路向东20米塌方塌方路段四个方向断行花园路文化路丰庆路南阳路农业路一层北环一层东风路三全路均为积水路段花园路全线三全路全线积水多的五六十厘米少的地方也有三十厘米左右北四环一层全线积水六大队辖区积水点金水东路积水严重水深100CM左右断行CBD区域积水80CM左右断行龙子湖区域积水严重水深100CM左右断行白沙区域积水严重水深120CM左右断行商都路全段积水严重断行东三环隧道积水严重断行北三环隧道积水严重断行东四环积水严重水深130CM断行陇海路一层积水严重断行,4
机智这是解放日报记者采访当事人之后留下的对救援事件的复盘记录评论配图,1
1005紧急求救位于郑东新区康宁街七里河南路中央特区清雅苑路小区被东西南北四侧积水灌入地下停车场业主代表联系电话183182,3
别下了吧今天就没去上班了电瓶车不敢骑公交不开滴滴打不到,4
wyb天佑中华愿平安,5
王一博粉丝实际行动驰援河南大家都要平安啊让爱意远航于暴雨之上暴雨无情人有情生命之梁寄四方王一博粉丝后援会联合多家机构发起专项公益截止昨晚已捐款42248292元进行对救援队救生艇救生衣等重要物资的专项公益捐助果然是什么样你的容颜应该申请吉尼斯纪录L每日聊娱君的微博,5
需要船只100200人被困郑州市金水区金光路街道金光路办事处对面郑住永盛苑A组团一期工地没水没电无网络a,3
据国防时报报道7月20日郑州高铁站休假期间的武警第一机动总队战士翟成财在救助被困孕妇时不慎摔倒后脑勺着地陷入昏迷意识模糊中的翟成财仍不断喊着快去救那个孕妇目前翟成财已从重症监护室转移至普通病房意识基本清醒,1
卫辉太难了,4
扩扩扩急需水消毒液食物发电机巩义市小关镇郑沟一队急需救援物资,3
扩扩扩周口急需物资,3
有阿姨在郑州二七火车站摔伤骨折被困超20小时需要求助,3
一直没下雨水位慢慢升至两三米别说提前预警了昨天还在说全城撤离是yy让老实人死等救援人员后勤保障跟不上吃的没有头灯没有喇叭也没有嗓子都嚎哑了看着好心疼,3
斗争是复杂的若是把复杂的事简单办了容易办出毛病复杂的事复杂办也就按规律办或许比较麻烦比较耗精力比较考能力但解决问题就变简单了O网络舆论阵地中的假麻匪我们怎么发他们就怎,2
请求扩散请求支援河南新乡市牧野区康桥名苑小区小区目前停水停电停梯停电已有70小时地下室水泵房已全部淹没急需大型抽水设备和发电机小区配电系统损坏导致附近几个小区无法用电物业经理15836108012敬请各位家人朋友帮忙新,3
演员谭松韵人美心善已经向郑州红十字会捐款50万元用于河南暴雨灾害救援物资谭松韵1990年出生于四川泸州总是可可爱爱的模样她今年31岁2007年考入北京电影学院19岁时出演了甄嬛传中可爱的吃货淳贵人之后也有旋风少女最好的我们以家人之我真的是服了你这个沉鱼落雁的仙女L娱闻吃瓜少年的微博,5
扩中国石化郑州保供加油站增加到84座附联系方式,0
k看起来很严重听说整个镇子被淹老人联系不上麻烦大家扩散一下,3
据7月20日郑州市区银基广场负一楼被淹多人被困商场工作人员和热心市民排成一排泡在水里喊着口号用绳子将被困人员逐个拉了出来,1
据郑州发布微信公众号7月18日18时至21日0时郑州出现罕见持续强降水天气过程全市普降大暴雨特大暴雨累积平均降水量449毫米73站累积降水量超过500毫米最大新密白寨875毫米郑州市的郑州登封新密荥阳巩义五站日降水量超过有气象记录以来极值20日1617时郑州本站降雨量达2019毫米超过我国陆地小时降雨量极值由于遭遇罕见持续强降雨郑州市常庄水库郭家咀水库及贾鲁河等多处工程出现险情郑州市区出现严重内涝造成郑州市铁路公路及民航交通受到严重影响目前已转移避险约10万人洪灾已造成郑州市区12人死亡据7月20日河南省遭遇极端强降雨郑州市多个国家级气象观测站日降雨量突破有气象记录以来历史极值受强降雨影响河南省郑州市二七区郭家咀水库水位快速上涨当地已提前转移水库下游群众根据国家防汛抗旱应急预案有关规定国家防总决定于7月21日3时将防汛Ⅲ级应急响应提升至Ⅱ级河南暴,4
昨天河南部分地区遭受百年甚至千年一遇的大暴雨一天下了一年的量郑州地铁灌水4小时至人胸部中牟县水库泄洪沿线数十村庄村民连夜转移一些地方农村房屋倒塌人员伤亡消息让人揪心虽然天不帮忙降暴雨但是我们人要努力抗大灾当务之急就是动员一切力量保护人民的生命财产安全千方百计把损失降到最低暴雨肆虐灾情严重特别是农村地区防雨基础设施差应对灾情动作迟缓更是被暴雨打的措手不及一些离山体较近的农村损害都比较严重很多村庄通讯受阻出现停水停电的情况许多在外的村民无法联系到家人有的人家中一楼已被洪水淹没不少村庄道路被淹抢险救灾无法进行现在是考验我们应急抢险能力最关键的时刻人的生命要放在第一位农村基层相关部门以及各级各类防汛责任人应立即上岗到位深入一线靠前指挥全力抗险救灾救援人员要携带水和食物千方百计进村入户找到被困群众如果越野车无法前行就用铲车如果铲车也无法进入要紧急调拨救生艇与抗洪冲锋艇受灾群众也要积极开展自救在等待救援的同时尽量保持体力精力想办法跟救援人员取得联系基层党组织要全面落实各项防汛应急抢险措施随时准备撤离受灾害威胁群众各级抢险队伍要进入应急抢险状态各类应急物资保障单位要进入战备状态尤其是气象部门要做好暴雨预测防止发生次生灾害电力供水部门要加紧抢修供电供水设施电讯部门要积极抢修受影响的通讯基站天气预报说未来三天河南部分地区还会有大暴雨所有部门应全力以赴才会将损失降到最低风雨面前大家一起扛河南加油,4
受暴雨影响郑州一高速路自20号晚十点一直堵塞21号得知被堵消息的周围居民自发前来给司机们发放免费的现炸油条馒头糖蒜瓣开水及矿泉水来自外地的司机张师傅表示有几十位堵车司机从这4位阿姨1位大爷手里领到了食物有的司机还抱着孩子当时觉得非常感动河南人都很热情的,5
请周知新乡卫辉目前灾情严重急需各方援助,4
扩有没有在郑州市祭城的救援队相济路与熊儿河路交叉口有大量车辆被困车上有老人和孩子四周都是很深的积水望救助,3
新乡提供休息,0
看看鹤壁博君一肖,2
wyb早上给王一博反黑焦虑心烦得车都坐反了方向耽误事现在忙碌奔波累到没力气了太佩服王一博了在80上海人民在家避台风暴雨的周一就冒风险离开了上海然后又得去台风暴雨的下一个地方居然不调整出行行程简直铁人太佩服王一博了我都取消行程还累的半死又被取消行程耽误了太多时间心身疲惫累死了王一博是怎么做到那么多工作行程还跑去救灾的还冒台风暴雨去简直铁人精神,2
巩义新中镇老庙附近山上失联近30个小时没人转,3
銀河水六点被救的地铁五号线跟这个是反方向的不是同一列救命啊地铁五号线快到沙口路站,3
t g h y,2
转截止凌晨1点网上求助信息汇总荥阳市崔庙镇王宗店村房子塌了一对母女被困塌房里孩子才4个月 刚刚联系了依然没有被救出寻求支持皮划艇救援帮转郑州陇海路京广路往东200米路南 燕蓉希望幼儿园 一楼教室已经积水 小朋友们被困在幼儿园内 路段积水严重 报警电话都在忙 求助绿博大道良秀路交叉口工地门口工地塌了出不来都在喊救命191 郑大三附院康复后街5号楼宝宝还不到两个星期宝宝妈妈还没出月子车子在门口完全淹没了六个人就近躲在路边小餐馆宝宝太小了治疗黄疸在医院刚晒了一星期蓝光七个小时了救命宝宝妈妈18438592296宝宝爸爸133 巩义市米河镇信号塔被冲毁通讯中断停电310国道被淹没汜水河浸出河岸整个镇处于失联状态郑州文庙站地铁站口现在还有一百多人被困十几个孩子 李琦老师的爱人和孩子 车上拉了十几个孩子堵在中州大道三全路下口动不了所有救援电话打不通谁那里能联系到救援艇或者在下桥口接一下也行距离郑东新区中州大道小学很近联系电话138156河南姐妹求助137 刘经三路农科路世纪华联一男一女带2岁小女孩被困10个小时孩子和大人饥寒交迫停车场水位已经超过成年男性身高还有多人同时被困 帮转 李坤鹏 155 3949 7895 车已熄火近20人被困在车内等待救援已经在车内等待5个小时了 郑州市中牟县良秀路杨桥大道永盛家园东门路边交通驾校车上 车上现在有近20人被困车子熄火 2021721日0003几百号人被困在京广路与陇海路高架上高架下边水漫过胸口一天没吃东西了全身都是湿的高架上冻死了 高架下边还有站在车顶的人等待救援 爷爷在河南巩义市北山口被洪水冲走目前无联系若有人看见一老人请联系13017650216或13,3
700都要平安扩散注意安全都要平安,5
扩扩扩郑州市郑开大道恒通新城1号楼2单元1002室老人孕妇小孩,3
7月27日河南漯河市消防救援支队援郑突击队利用3台抽水泵在中牟县一社区进行排水作业截至当日16时已累计排水23000余立方米该社区剩余积水约26000立方米突击队仍在持续排水作业,1
7月20日18时许河南省洛阳市偃师区310国道山门村附近因强降雨导致洪水倒灌一位81岁独居老人被困家中老人患有高血压因大雨导致长时间的断水断电天气高温引起身体不适道路水深15米无法出入见此情况数名消防员手推冲锋舟泅水来到老人家中将老人抱上船15分钟后将老人转移到安全区域,1
仿佛只是下了一场雨洪水从未来过,5
小心不要靠近郑州市航海路秦岭路附近房子摇摇欲坠注意绕行,6
可能大家看感受不到那种担忧就是我朋友那边雨大的时候直接水位到腰部因为水库泄洪有的道路积水排不出去还有离的不远的后半夜水位直接上升到脖子那水很深真的很吓人所以想一想吧来支援的得抱着多大的勇气与责任才能做到无关任何除了感谢还是感谢谢谢王,4
一次大雨考验了河南的应急机制地铁被淹还造成了多人在地铁伤亡谁知过气象台干嘛去了出现暴雨政府的反应为什么这么慢城市地下管网经过这么多年改造是否真正的改了地铁的排水系统和档水设施为什么还这么落后专家的能力太有限了建议追责建议再地铁口设档水闸板出现水倒灌就及时升起档水,4
河南特大暴雨造成的洪灾牵动着每一个多多人的心7月21日拼多多宣布首期捐款一亿元驰援河南抗灾21日起郑州多多买菜加急盘点本地所有网格站点的食品药品等救急物资免费用于保障周边市民救灾及生活需求目前买菜工作人员正紧急联动河南省内外的供应商采购救灾及生活物资补充供给并将通过全市近两万个门店网点免费提供给受灾群众拼多多技术团队第一时间开发上线应急救灾物资反馈入口收集受灾地区抗灾需求提供信息对接和物资支持受灾群众及相关社会机构均可通过此入口反馈相关信息协助受灾群众共同抗灾目前拼多多已设置业务专员对接群众受灾需求并及时做出响应应急救灾物资反馈入口链接O网页链,5
努力会被人看见,5
大家再看看kk,2
实时50多名儿童地址金水路玉凤路交叉口东南角名门城市广场云酒店12层13层,3
新乡塌方积水点汇总,4
不要私自联系被困者如果有救援队的联系方式可以发给原博这边需要车辆接送,1
新乡辉县市王范村2楼1楼全部被淹孩子刚刚出生十天,4
扩救援信息,1
扩107漫堤了已经用面粉堵了专业救援人,1
7月20日暴雨突袭河南引发了200万次213亿阅读18万余次点数据背后是全民众志成城的力量是全网守望相助的爱与暖让我们齐心协力共同守护这座城,5
还没结束河南太难了,4
就近避雨场所郑州科技馆停车场有热水和吃的,1
7月22日河南省南阳市淅川县暴雨一老旧居民小区发生积水60多名群众被困家中消防指战员在社区干部带领下逐栋楼逐个房间将被困群众转移到室外安全区域救援过程中群众看到消防员后失声大哭救援人员安慰群众别哭我们来了L青流视频的微博,1
新乡市北环环宇立交桥漂染厂家属院有两位老人被困水淹到膝盖,3
急需救生衣,3
河南多地内涝严重如有紧急救援需求请扫码填写本表单我们会尽快核实联络前方救援队伍前往救援如不能马上获得救援请安抚被困人员保持耐心保持通讯设备电量和体力水位变化和预警通知,1
连日强降雨加之上游河流决口漫堤和水库泄洪地势低洼的新乡卫辉市城区被洪水围困成为水中孤城市民画面中街道变成河流小车路上漂浮树木淹掉半截部分居民家二层小楼的一楼,4
7月22日河南郑州郑东新区白沙镇府苑小区约3000余人被困需要疏散转移湖北其中约60名儿童35名老人和3名孕妇目前救援工作还在进行中,3
更正下胸前字母为VLONE,2
目前急需物资水泵积水警示标志发电机净水器帐篷救生衣应急灯方便食品瓶装水,3
已核实118急需食物求助请求扩散目前舍友的爷爷正在郑州阜外华中心心血管医院治疗医院断水断电信号不畅急需饮用水食品发电设备等急救物资舍友大伯的手机号13939300159医院地处偏僻地势低洼目前医院负一楼二楼一楼已全部淹没地面水深三米需要皮艇才能把物资运过去急需食物急需食物急需食物物资可以走高速从中牟下然后开车走郑开大道到象湖南边然后开船直接到二楼那里有接应和登记不用专门联系谁手机信号不稳定,3
火灾之后刚上班一星期来了洪水洪水之后上班了一星期疫情又来了能不能让打工人挣点钱,4
安阳基地狗狗需要被转移有空余合适车辆的麻烦帮帮忙,3
河南省卫辉市古城有四个水库穿城而过三条河卫河孟姜女河共产主义渠海拔低洼焦新辉的雨洪都从这三条河泄从17号到现在大雨没停大暴雨百年不遇全县村庄全部沦陷县城内涝已不堪一击三条河堤危在旦夕现在向外界朋友请求支援请求国家专业救援河南暴雨互,3
受河南持续强降雨影响7月19日17时左右K2267次列车临时停靠陇海线铁炉车站7月20日9时左右中国铁路郑州局集团有限公司郑州车务段接到k2267次列车需要饮食的求助信息该段立即通知铁炉车站铁炉车站克服小站值班人员少道路水深路险附近小卖部物资匮乏的实际想方设法赶到小卖部争取到部分方便面和饮用水迅速送上列车同时又及时安排底盘较高的汽车克服水深路险超市停业的实际困难连夜分两次到周边多家较大的超市寻找食品和饮用水于今日凌晨2时前分两次送往k2267次列车21日早附近超市开门后车站又立即组织人员抢购物资目前已装车3000多瓶矿泉水和1000余袋方便面送往列车列车乘务人员始终坚守岗位为旅客提供手机充电等服务方便旅客在信号正常时与外界联系这趟列车上有部分旅客自愿下车留下的乘客情绪稳定等待后续救,1
7月20日晚陕西汉中曙光救援队发布河南省郑州特大水灾救援行动全队备勤及第一梯队出勤命令凌晨12时19名先锋队员组成第一梯队奔赴河南支援郑州汉中曙光救援队已于21日上午9时到达郑州并立即与当地有关主管部门进行对接目前服从指挥部指令开展救援工作,1
这才是真正的卫辉并不是领导口中传来的喜讯那样,4
河南暴雨洪水灾情严重牵动亿万中国人的心今天上午壹峰信向郑州市红十字会捐款150万元驰援河南风雨同舟守望相助我们一起共渡难关正如李易峰在号手就位里的夏拙一样面对一百万美金的时候毫不犹豫的全部捐献了峰峰戏里戏外都是一样的啊是正能量满有空和我去看个星星晒个月亮吗月亮和星星没空的话那我们就去路灯下站站L动漫国漫次元娘的微博,5
7月21日晚23时30分河南郑州轻工业大学地下车库内滁州消防救援支队跨区域增援队排涝阵地灯火通明消防指战员们正在这儿彻夜执行排水排涝任辛苦了连夜跋涉增援郑州的消防指战员,1
绝望时看到希望黑暗中照进来的光,5
一辈子不会好了,5
需要三名妇产科医生,3
物资援助详情请看这条微博编辑记录,0
扩一下救援队在等着救人,1
7月中下旬河南省多地遭遇罕见强降雨天气引起大面积洪涝灾害造成重大社会影响和生命财产损失为支援河南抗洪救灾广大爱心企业志愿服务组织和爱心人士自发或通过萍乡市红十字会以各种方式奉献爱心伸出援手截至2021年8月5日12时萍乡市红十字会接受社会各界捐款10601436元已全部拨付到位已协助6批爱心物资直接运抵河南有关方面现将捐收收支情况公示如,4
河南暴雨互助拜托大家帮忙一下新乡的情况真的比郑州还要严重今天卫河要泄洪北环那泄洪直接决堤了水漫过头顶凤泉区附近累计降雨量达到5079卫辉村庄水深超两米辉县好像也成片儿了还要第二次泄洪好担心民间救援队无法救援需要专业救援队水位目前还在上涨有好多人急需转移生命安全受到极大威胁各个乡镇村庄急需救援物资停水停电没网好多网上没有信息他们电话也联系不到救援困难大希望大家可以帮忙一下我的同学是在新乡市里面雨一直就没有停过更别说乡镇了真的困了好多人谢谢,3
7月19日21日受极端天气影响许昌地区普降暴雨局部大暴雨面对险情人保财险许昌市分公司第一时间启动暴雨灾害应急预案以人民保险服务人民的企业使命和责任担当高效调动各方资源积极有序地开展救援理赔工作为许昌市百姓提供理赔及防灾减损服务闻汛而动逆行抢险灾情发生后人保财险许昌市分公司理赔人员不顾暴雨袭击充分发挥警保联动优势第一时间携带救援装备紧急出动赶赴涝情现场组织营救受灾车辆并在水灾严重区域设置路障在救援车辆无法及时到达情况下理赔人员挽起裤腿凭借双手之力救援受损车辆第一时间挽救人民财产当黑夜来临风雨未停理赔人员依然坚守一线在狂风暴雨的黑夜中毅然守护着人民财产的安全快速理赔温暖为民为贯彻落实温暖工程深入践行我为群众办实事实践活动聚焦出险群众的期盼人保财险许昌市分公司积极协调合作修理厂对损失轻微车辆进行快定快赔针对损失严重车辆专人跟踪缩短理赔时效开通理赔绿色通道积极引导客户通过线上理赔平台进行自主理赔开通24小时服务热线客户可通过拨打95518热线或通过河南人保财险微信公众号进行事故报案同时推出三免一直服务即免现场查勘免气象证明免费救援定损后直赔到店客户无需垫付修车款进一步简化理赔手续截至7月21日上午11时人保财险许昌市分公司累计接到各类报案687笔其中车险报案636笔非车险报案51笔目前各类查勘定损及后续理赔工作正在加快进行人保财险许昌市分公司表示将以最高效优质的理赔服务用心用情为许昌人民风雨中送伞征途上护航,1
继续加油团结一心盼平安无恙愿大家平安注意安全扩散,5
wyb辛苦平安,5
1005需要抽水机有物资的联络一下,3
一场暴雨过后猪住上了五星级酒店,2
卫辉真的真的还需要救助水还在上涨拜托救救这里,3
河南新乡辉县市和庄村养殖户倪新艳贷款养的50头牛连续几天泡在洪水中四十多头已死亡虽然在救援队志愿者的帮助下最终转移出了6头牛但之后也陆续死亡中国三农发,3
这个转的好少紧急扩散,3
天呐看狗狗吧,2
7月20日河南遭受强降雨巩义一市民在楼上记录自己的车被积水淹没直至被水冲走的全过程平静的配音语气讲述悲伤的故事网友评论只能眼睁睁看着能感受到这位车主的无奈,4
两位80岁老人一楼虽然我不在郑州但我们小区住一楼的也大多都是老人稍微下点雨路上积水就会多不敢想郑州下这么大雨会淹到哪儿附近能帮忙的朋友赶紧过去看看吧,3
扩扩扩河南新乡鹤壁急需救援物资,3
洪水无情人间有爱郑州壹零陆画室尽绵薄之力驰援巩义市米河镇抗洪一线风雨同舟守望相助共渡难关郑州106画室,5
地址新乡市凤泉区孟庄村一家人被困需救援扩,1
啊我们江苏的,2
40平安平平安安河南加油扩散河南平安,5
愿山河无恙人间皆安众志成城平安中国都要平安,5
为解决市民基本生活用水郑州自来水公司在全市设置了临时取水点41处全天候方便市民取水后续自来水公司还将根据实际情况调整和增设更多临时取水点方便市民基本生活用水 41个取水点位置 1淮南街郑航南路临时取水点 2西三环中原路南300米路东临时取水点 3长江路连云路西100米路北金盾花园临时取水点 4航海路碧云路南300米路东临时取水点 5兴华街锦华小区门口临时取水点 6淮河路昆仑路向东路北安装临时接水点 7京广路政通路西80米路北713斜对面临时取水点 8航海路通站路南30米路东临时取水点 9农科路政七街临时取水点 10林科路经三路临时取水点 11经七路黄河路临时取水点 12经五路红专路临时取水点 13东三街红旗路临时取水点 14俭学街信息学院路临时取水点 15群办路天明路临时取水点 16丰乐路群办路临时取水点 17中州大道与石化路美景天城取水点 18畅和街陈庄街临时取水点 19康平路鑫苑新城临时取水点 20中央特区临时取水点 21庙张街畅和街向南100米临时取水点 22建业路建业桂圆临时取水点 23正光路心怡路东南角临时取水点 24通泰路鑫苑中央花园临时取水点 25砖牌坊街1号院门口临时取水点 26新郑路陇海路东南角临时取水点 27商城路凌云路东120米路北临时取水点 28郑汴路东明路西120米路北临时取水点 29凤凰路货栈北街西北角临时取水点 30优胜北路劳卫路东100米路北临时取水点 31东里路人民路东50米临时取水点 32杜岭街西里路南20米路西临时取水点 33纬五路经八路东50米路南临时取水点 34南阳路东风路南北100米路西临时取水点 35南阳路兴南街南100米路东临时取水点 36国基路金杯路西北角临时取水点 37天河路新城路西北角临时取水点 38中原路工人路北300米路东临时取水点 39医学院2号楼前临时取水点 40医学院6号楼前临时取水点 41友爱路工人路东空军医院临时取水点c,0
摩托姐姐跟小啵一样棒,5
粤豫同心千里驰援7月25日1250左右申通快递免费承运的40多吨救灾物资从广东惠州发车该批救灾物资由各爱心企业和机构捐赠将由申通快递广东车队护送至河南郑州市二十七区慈善总会郑州市金水区蓝天救援队荥阳市慈善总会新乡市爱护中心全程1600公里爱心物资预计于次日下午3点左右抵达河南,1
ffgg平安,5
目前雨已经停了市政市民都在积极疏通排水预计大面积积水应该会很快褪去接下来就是等电等水小区已发通知此次停电停水预计在十日左右大灾后会有大疫大家一定不要掉以轻心此刻自来水应该是严重不达标的尽量确保自来水完全烧开再喝洪灾后的生水是传染病最好的传播渠道因为水里会裹挟垃圾动物尸体地上的细菌等等吃饭尽量不在外面吃或者吃面包牛奶等非接触水的食,4
最温暖的笑容我的心都化了21岁兵哥哥抱着婴儿转移安全地带嗯姿势很标准,1
一方有难八方支援雅赈灾物资今日启程万众一心驰援新乡雅与你同在雅官方,5
点进去看了看好牛应该挺实用的扩,2
之前经常在新闻上看到哪里发生洪灾当时真的没有多么大的感触直到发生在自己身边才发现大自然这么恐怖现在回想昨天晚上回家的艰险真的特别感谢和敬佩老妈冒着那么深的水那么大的雨一路骑电动车带我回家这就是母亲的力量和伟大吧希望雨能快点停希望路上的人都能安全到家郑州暴,5
新乡塌陷提醒,6
19日6时以来河南郑州出现暴雨特大暴雨全市多条河流水位持续上涨并出现险情多座水库超汛限水位城区积水严重via央视新闻的微博直播,4
河南鹤壁新乡最全的救援电话转需救援电话,1
记者从郑州公交集团了解到截至7月22日700郑州公交已有205条线路恢复运营据了解每条线路的情况不一样目前市区内多条道路还处于断行状态多处隧道积水严重无法通行造成公交线目前只能采取区间运行的方式运营待道路通行条件具备安全通行时我们会及时恢复正常运营的一公司47条76路区间S179路区间289路区间45路区间B35路区间216路区间126路区间S155路区间50路区间31路区间66路区间204路区间102路区间83路区间S109路区间S153路区间S115路201路区间254路区间900路区间S170路S180路区间287路区间203路S111路区间103路区间1路区间44路区间12路区间60路区间210路区间37路区间34路区间S112路58路区间11路区间100路区间S116路B27路S181路区间279路区间B67路区间S152路区间271路区间182路S150路S151路B12路区间二公司恢复运营线路44条分别为8路区间64路区间77路区间29路区间41路区间B38路区间97路区间S158路区间130路区间966路区间9路区间B20路区间21路区间79路区间91路区间78路区间6路区间62路区间156路区间S156路区间B19路区间209路区间B23路区间97快区间28路区间B18路区间98路区间B51路区间2路区间32路区间B50路区间S160路区间186路区间S108路区间131路区间B52路区间197路区间S102路区间75路区间S101路区间196路区间275路区间游16路区间18路区间三公司恢复运营线路36条分别为S162路区间906路区间269路区间298路区间B58路区间84路区间904路区间S139路区间291路区间S117路区间S122路区间20路区间63路区间112路区间283路区间180路区间903路区间S165路区间80路区间251路区间202路区间13路区间111路区间81路区间277路区间B10路区间89路区间580路区间179路区间S123路区间211路区间217路区间新田城一号线区间302路区间S113路区间165路区间四公司恢复运营线路46条分别为101路区间104路区间109路区间166路区间114路区间27路区间35路区间S131路区间S138路区间S173路区间S126路区间游51路区间48路区间206路区间919路区间52路区间727路区间26路区间263路区间S127路区间S129路区间S133路区间S168路区间S175路区间38路区间213路区间199路区间518路区间S121路区间46路区间86路区间152路区间727路区间123路区间122路区间168路区间189路区间191路区间B17路区间198路区间321路区间295路区间S166路区间S176路区间S177路区间292路区间五公司恢复运营线路17条分别为188路区间65路区间47路区间721路区间129路区间205路区间916路区间S132路区间S167路区间S169路区间S130路区间S128路区间S105路区间S107路区间S159路区间S186路区间S137路区间BRT公司恢复运营线路15条分别为B1路区间B2路区间B11路区间B302路区间B10路区间B102路区间B202路区间B13路区间B15路区间B16路区间B25路区间B101路区间B201路区间B501路区间K902路区,4
支持女性健康共渡难关河南加油郑州当地需要月经期物资和孕期护理物资的姐妹们看过来可以免费领取相关物资领取前记得先打电话沟通确认哦,3
扩寻人寻人如图于郑州地铁5号线失联,3
二七路人民公园东门前因道路地势较低大雨引发路面积水810厘米不少轿车因不明路况远远的掉头而绕行影响北向南通行四大队二中队副中队长李建交带领执勤交警冒雨趟入积水指挥车辆缓行通过既缓解了二七路的拥堵还避免少数车辆极速通过溅起水花打湿行经路人和非机动车驾驶人河南全省迎战暴,4
鼓励广大市民乘坐公共交通减少私家车出行减少城市车辆拥堵市政府决定自7月28日起至8月28日止凡乘坐郑州公交的乘客全部免费,0
免费充电免费充电可以免费充电,2
一名女子被积水冲进水坑周围群众合力拉绳将其救出,1
江津区供电公司援豫抗洪救灾红岩共产党员服务队经26小时不间断抢修于7月28日10时顺利完成了河南大学家属院明德园居民小区临时配电设施的安装调试等工作17栋楼2800余户居民重新迎来了光明,1
这所位于县级市卫辉市的省级医院有着3000余张床位的三甲医院有着120年历史的河南名院第一次停诊新乡医学院第一附属医院今夜无光救援还在继续医护还在坚守期待整个城市再次点亮,1
肾衰竭救命肾衰竭患者,3
水要漫进车里了位置河南省新乡市辉县市卫吴线辉县市旭日电源有限公司宏云社区联系电话157,3
遇暴雨自己怎么逃生防汛救援装备怎么用如何判断积水中有电自救互救指南暴雨自救逃生须知内涝高处走山洪两边逃100秒了解7个防汛救援装备怎么用如何判断积水中有电自我防护警惕死水污染做好驱蚊和清洁⑤洪灾后警惕这4种传染病河南一定行L动解的微博,0
大家都要注意安全呀陕西今天下了好大的雨注意安全扩大家千万注意安全,6
正能量艺人王一博用自己的实际行动和影响力给灾区人民带去了实实在在的帮助王一博优秀,5
紧张的救援持续进行微光汇聚风雨同舟,5
河南暴雨汛情紧急人民日报新媒体开通河南暴雨紧急求助通道如果您的家人因洪灾有紧急救援需求请点击填写信息我们将第一时间转交相关部门进行救助守望相助,3
7月20日晚陕西汉中曙光救援队发布河南省郑州特大水灾救援行动全队备勤及第一梯队出勤命令凌晨12时19名先锋队员组成第一梯队奔赴河南支援郑州汉中曙光救援队已于21日上午900到达郑州并立即与当地有关主管部L陕视新闻的微博,1
7月28日南京消防援豫指战员带着慰问物资走进了曾在驻扎营地暂住的福利院曾帮助排涝的社区探望那里的小朋友和孤寡老人和小朋友在一起穿上战斗服戴上头盔比个耶消防员就变成了无所不能的超人社区里的孤寡老人看到曾经在社区排涝的消防员亲切的说看你们过来了心里就放心了南京消防L南京消防的微博,5
地址鹤壁淇县鹏越发电厂,4
为保证人民群众生命财产安全G234兴阳线李家寨大桥和G342日风线波兰掌大桥水位已超警戒水位存在严重安全隐患林州交警全员在岗执勤交警在暴雨中拉起警戒带设置生命保护线并对所有过往车辆劝返在积水较深的地方对涉水群众进行救助,1
还在抢险各种救援设备紧缺中州大道修花坛的现场却大批设备人员一点不耽误赚钱的速度好像听说我们的书记来自杭州好像听说修花坛的是杭州公司反正没听说这个公司参加救灾20日暴雨21日大家开始救灾22日修花坛工程就开始了救灾阶段啊各处是多么需要工程车去救援你们还在这修花坛还特么有良心,4
寻人张万录老人郑州市荥阳高山镇纸坊上河人由于暴雨发洪水于7月20日中午在村委安置转移途中被大水冲走至今下落不明,3
wyb公益之路我们在行动河南加油,5
咱是救援队的吗自发的7月23日河南省新乡市卫辉暴雨在救援现场一个独腿救援的身影感动了无数人让人心生敬畏被媒体并获得广大网友的点O水里泡13个小时濮阳独腿小伙新乡抗洪现场单腿救援60多人,1
